filename,m_timestamp,running_s,pretty_mtime,total_coverage,current_coverage
"id:000673,src:000488,op:havoc,rep:16",1569073076.0,331.0,2019-09-21 15:37:56,2385,1237
"id:000692,src:000583,op:havoc,rep:2,+cov",1569073079.0,334.0,2019-09-21 15:37:59,2391,1173
"id:000691,src:000561,op:havoc,rep:2",1569073079.0,334.0,2019-09-21 15:37:59,2391,1096
"id:000693,src:000692,op:flip1,pos:4",1569073080.0,335.0,2019-09-21 15:38:00,2391,1129
"id:000694,src:000562,op:havoc,rep:4",1569073081.0,336.0,2019-09-21 15:38:01,2391,1276
"id:000695,src:000562,op:havoc,rep:8",1569073081.0,336.0,2019-09-21 15:38:01,2391,1241
"id:000696,src:000676,op:flip1,pos:4",1569073082.0,337.0,2019-09-21 15:38:02,2391,1221
"id:000697,src:000676,op:flip1,pos:4",1569073082.0,337.0,2019-09-21 15:38:02,2391,1216
"id:000698,src:000676,op:flip1,pos:4",1569073082.0,337.0,2019-09-21 15:38:02,2391,1222
"id:000699,src:000676,op:flip1,pos:8",1569073083.0,338.0,2019-09-21 15:38:03,2391,1219
"id:000700,src:000676,op:flip1,pos:8",1569073083.0,338.0,2019-09-21 15:38:03,2391,1222
"id:000701,src:000688,op:flip1,pos:5",1569073085.0,340.0,2019-09-21 15:38:05,2391,1183
"id:000703,src:000565,op:havoc,rep:8",1569073087.0,342.0,2019-09-21 15:38:07,2391,1131
"id:000704,src:000643,op:havoc,rep:16",1569073087.0,342.0,2019-09-21 15:38:07,2391,1153
"id:000702,src:000688,op:flip1,pos:8",1569073087.0,342.0,2019-09-21 15:38:07,2391,1138
"id:000705,src:000669,op:havoc,rep:16",1569073088.0,343.0,2019-09-21 15:38:08,2391,1129
"id:000706,src:000695,op:flip1,pos:5",1569073092.0,347.0,2019-09-21 15:38:12,2391,1244
"id:000707,src:000701,op:flip1,pos:8",1569073093.0,348.0,2019-09-21 15:38:13,2391,1183
"id:000708,src:000581,op:havoc,rep:8",1569073095.0,350.0,2019-09-21 15:38:15,2391,1248
"id:000709,src:000708,op:flip1,pos:8",1569073096.0,351.0,2019-09-21 15:38:16,2391,1240
"id:000711,src:000613,op:havoc,rep:2,+cov",1569073096.0,351.0,2019-09-21 15:38:16,2392,1236
"id:000710,src:000708,op:flip1,pos:8,+cov",1569073096.0,351.0,2019-09-21 15:38:16,2392,1240
"id:000712,src:000711,op:flip1,pos:5",1569073097.0,352.0,2019-09-21 15:38:17,2392,1219
"id:000713,src:000502,op:havoc,rep:16",1569073098.0,353.0,2019-09-21 15:38:18,2392,1259
"id:000715,src:000576,op:havoc,rep:8,+cov",1569073098.0,353.0,2019-09-21 15:38:18,2393,1150
"id:000714,src:000558,op:havoc,rep:2",1569073098.0,353.0,2019-09-21 15:38:18,2393,1195
"id:000716,src:000576,op:havoc,rep:2",1569073099.0,354.0,2019-09-21 15:38:19,2393,1154
"id:000718,src:000708,op:havoc,rep:4,+cov",1569073099.0,354.0,2019-09-21 15:38:19,2419,1256
"id:000719,src:000718,op:flip1,pos:8",1569073100.0,355.0,2019-09-21 15:38:20,2419,1247
"id:000720,src:000718,op:flip1,pos:8",1569073100.0,355.0,2019-09-21 15:38:20,2419,1247
"id:000721,src:000600,op:havoc,rep:4",1569073101.0,356.0,2019-09-21 15:38:21,2419,1202
"id:000726,src:000675,op:havoc,rep:8,+cov",1569073101.0,356.0,2019-09-21 15:38:21,2420,1204
"id:000722,src:000711,op:havoc,rep:32",1569073101.0,356.0,2019-09-21 15:38:21,2420,1255
"id:000725,src:000675,op:havoc,rep:16",1569073101.0,356.0,2019-09-21 15:38:21,2420,1224
"id:000723,src:000548,op:havoc,rep:8",1569073101.0,356.0,2019-09-21 15:38:21,2420,1208
"id:000724,src:000675,op:havoc,rep:2",1569073101.0,356.0,2019-09-21 15:38:21,2420,1228
"id:000727,src:000724,op:flip1,pos:5",1569073102.0,357.0,2019-09-21 15:38:22,2420,1218
"id:000728,src:000726,op:flip1,pos:5",1569073104.0,359.0,2019-09-21 15:38:24,2420,1204
"id:000729,src:000726,op:flip1,pos:6",1569073105.0,360.0,2019-09-21 15:38:25,2420,1204
"id:000730,src:000712,op:flip1,pos:8",1569073110.0,365.0,2019-09-21 15:38:30,2420,1219
"id:000731,src:000722,op:flip1,pos:5",1569073111.0,366.0,2019-09-21 15:38:31,2420,1230
"id:000734,src:000733,op:flip1,pos:5",1569073113.0,368.0,2019-09-21 15:38:33,2423,1237
"id:000717,src:000639,op:havoc,rep:8",1569073113.0,368.0,2019-09-21 15:38:33,2423,1149
"id:000732,src:000558,op:havoc,rep:32",1569073113.0,368.0,2019-09-21 15:38:33,2423,1163
"id:000733,src:000563,op:havoc,rep:32,+cov",1569073113.0,368.0,2019-09-21 15:38:33,2423,1248
"id:000737,src:000735,op:flip1,pos:4,+cov",1569073114.0,369.0,2019-09-21 15:38:34,2434,1171
"id:000738,src:000735,op:flip1,pos:5",1569073114.0,369.0,2019-09-21 15:38:34,2435,1197
"id:000736,src:000672,op:havoc,rep:16",1569073114.0,369.0,2019-09-21 15:38:34,2435,1253
"id:000735,src:000643,op:havoc,rep:16,+cov",1569073114.0,369.0,2019-09-21 15:38:34,2435,1153
"id:000739,src:000725,op:flip1,pos:5",1569073117.0,372.0,2019-09-21 15:38:37,2435,1223
"id:000741,src:000496,op:havoc,rep:16,+cov",1569073120.0,375.0,2019-09-21 15:38:40,2437,1168
"id:000740,src:000478,op:havoc,rep:32",1569073120.0,375.0,2019-09-21 15:38:40,2437,1133
"id:000742,src:000741,op:flip1,pos:5",1569073121.0,376.0,2019-09-21 15:38:41,2437,1198
"id:000743,src:000741,op:flip1,pos:5",1569073121.0,376.0,2019-09-21 15:38:41,2437,1216
"id:000744,src:000529,op:havoc,rep:16",1569073122.0,377.0,2019-09-21 15:38:42,2437,1220
"id:000745,src:000653,op:havoc,rep:16",1569073123.0,378.0,2019-09-21 15:38:43,2437,1204
"id:000746,src:000724,op:havoc,rep:16",1569073124.0,379.0,2019-09-21 15:38:44,2437,1239
"id:000747,src:000746,op:flip1,pos:32",1569073126.0,381.0,2019-09-21 15:38:46,2437,1242
"id:000749,src:000739,op:flip1,pos:8",1569073128.0,383.0,2019-09-21 15:38:48,2437,1220
"id:000748,src:000739,op:flip1,pos:4",1569073128.0,383.0,2019-09-21 15:38:48,2437,1221
"id:000750,src:000520,op:havoc,rep:8",1569073131.0,386.0,2019-09-21 15:38:51,2437,1112
"id:000752,src:000751,op:flip1,pos:5",1569073132.0,387.0,2019-09-21 15:38:52,2437,1113
"id:000751,src:000639,op:havoc,rep:16,+cov",1569073132.0,387.0,2019-09-21 15:38:52,2437,1137
"id:000753,src:000751,op:flip1,pos:32",1569073132.0,387.0,2019-09-21 15:38:52,2437,1139
"id:000754,src:000736,op:flip1,pos:8",1569073133.0,388.0,2019-09-21 15:38:53,2437,1252
"id:000755,src:000736,op:flip1,pos:8,+cov",1569073133.0,388.0,2019-09-21 15:38:53,2437,1254
"id:000756,src:000466,op:havoc,rep:8",1569073135.0,390.0,2019-09-21 15:38:55,2437,1219
"id:000757,src:000466,op:havoc,rep:4",1569073135.0,390.0,2019-09-21 15:38:55,2437,1158
"id:000758,src:000466,op:havoc,rep:16",1569073135.0,390.0,2019-09-21 15:38:55,2437,1151
"id:000759,src:000639,op:havoc,rep:4",1569073136.0,391.0,2019-09-21 15:38:56,2437,1146
"id:000760,src:000645,op:havoc,rep:8,+cov",1569073136.0,391.0,2019-09-21 15:38:56,2437,1174
"id:000761,src:000760,op:flip1,pos:5",1569073136.0,391.0,2019-09-21 15:38:56,2437,1165
"id:000762,src:000639,op:havoc,rep:32",1569073137.0,392.0,2019-09-21 15:38:57,2437,1123
"id:000763,src:000726,op:havoc,rep:16,+cov",1569073137.0,392.0,2019-09-21 15:38:57,2438,1236
"id:000764,src:000763,op:flip1,pos:5",1569073138.0,393.0,2019-09-21 15:38:58,2438,1220
"id:000765,src:000721,op:havoc,rep:8",1569073141.0,396.0,2019-09-21 15:39:01,2438,1220
"id:000766,src:000748,op:flip1,pos:4",1569073142.0,397.0,2019-09-21 15:39:02,2438,1225
"id:000767,src:000576,op:havoc,rep:4",1569073144.0,399.0,2019-09-21 15:39:04,2438,1149
"id:000769,src:000768,op:flip1,pos:5",1569073144.0,399.0,2019-09-21 15:39:04,2439,1151
"id:000768,src:000681,op:havoc,rep:16,+cov",1569073144.0,399.0,2019-09-21 15:39:04,2439,1107
"id:000770,src:000680,op:havoc,rep:8",1569073145.0,400.0,2019-09-21 15:39:05,2439,1183
"id:000771,src:000699,op:havoc,rep:4",1569073145.0,400.0,2019-09-21 15:39:05,2439,1238
"id:000772,src:000699,op:havoc,rep:16,+cov",1569073145.0,400.0,2019-09-21 15:39:05,2441,1235
"id:000773,src:000772,op:flip1,pos:5",1569073148.0,403.0,2019-09-21 15:39:08,2441,1249
"id:000774,src:000772,op:flip1,pos:32",1569073150.0,405.0,2019-09-21 15:39:10,2441,1235
"id:000775,src:000562,op:havoc,rep:8",1569073153.0,408.0,2019-09-21 15:39:13,2441,1257
"id:000777,src:000650,op:havoc,rep:8",1569073153.0,408.0,2019-09-21 15:39:13,2441,1270
"id:000776,src:000645,op:havoc,rep:16,+cov",1569073153.0,408.0,2019-09-21 15:39:13,2442,1140
"id:000778,src:000776,op:flip1,pos:5",1569073153.0,408.0,2019-09-21 15:39:13,2442,1134
"id:000779,src:000755,op:havoc,rep:8",1569073154.0,409.0,2019-09-21 15:39:14,2442,1255
"id:000780,src:000755,op:havoc,rep:32",1569073154.0,409.0,2019-09-21 15:39:14,2442,1268
"id:000781,src:000759,op:flip1,pos:5",1569073154.0,409.0,2019-09-21 15:39:14,2442,1147
"id:000782,src:000767,op:flip1,pos:5",1569073159.0,414.0,2019-09-21 15:39:19,2442,1121
"id:000785,src:000780,op:flip1,pos:8",1569073160.0,415.0,2019-09-21 15:39:20,2442,1272
"id:000786,src:000780,op:flip1,pos:9",1569073160.0,415.0,2019-09-21 15:39:20,2442,1254
"id:000783,src:000576,op:havoc,rep:16,+cov",1569073160.0,415.0,2019-09-21 15:39:20,2447,1084
"id:000784,src:000780,op:flip1,pos:8",1569073160.0,415.0,2019-09-21 15:39:20,2447,1268
"id:000787,src:000773,op:havoc,rep:16",1569073161.0,416.0,2019-09-21 15:39:21,2447,1262
"id:000788,src:000784,op:flip1,pos:8",1569073162.0,417.0,2019-09-21 15:39:22,2447,1268
"id:000789,src:000784,op:flip1,pos:8",1569073162.0,417.0,2019-09-21 15:39:22,2447,1268
"id:000790,src:000784,op:flip1,pos:33,+cov",1569073163.0,418.0,2019-09-21 15:39:23,2450,1273
"id:000791,src:000567,op:havoc,rep:8",1569073164.0,419.0,2019-09-21 15:39:24,2450,1084
"id:000792,src:000570,op:havoc,rep:8",1569073164.0,419.0,2019-09-21 15:39:24,2450,1077
"id:000796,src:000682,op:havoc,rep:2",1569073165.0,420.0,2019-09-21 15:39:25,2450,1210
"id:000795,src:000682,op:havoc,rep:16",1569073165.0,420.0,2019-09-21 15:39:25,2450,1188
"id:000794,src:000646,op:havoc,rep:8",1569073165.0,420.0,2019-09-21 15:39:25,2450,1134
"id:000797,src:000686,op:havoc,rep:8",1569073165.0,420.0,2019-09-21 15:39:25,2450,1222
"id:000798,src:000686,op:havoc,rep:2",1569073166.0,421.0,2019-09-21 15:39:26,2450,1221
"id:000799,src:000697,op:havoc,rep:32",1569073169.0,424.0,2019-09-21 15:39:29,2450,1237
"id:000801,src:000697,op:havoc,rep:8",1569073169.0,424.0,2019-09-21 15:39:29,2450,1227
"id:000803,src:000728,op:havoc,rep:8",1569073169.0,424.0,2019-09-21 15:39:29,2450,1210
"id:000800,src:000697,op:havoc,rep:4",1569073169.0,424.0,2019-09-21 15:39:29,2450,1215
"id:000802,src:000697,op:havoc,rep:16",1569073169.0,424.0,2019-09-21 15:39:29,2450,1189
"id:000805,src:000804,op:flip1,pos:4,+cov",1569073170.0,425.0,2019-09-21 15:39:30,2455,1149
"id:000804,src:000753,op:havoc,rep:8,+cov",1569073170.0,425.0,2019-09-21 15:39:30,2460,1146
"id:000808,src:000673,op:havoc,rep:2",1569073176.0,431.0,2019-09-21 15:39:36,2460,1228
"id:000811,src:000754,op:havoc,rep:8",1569073176.0,431.0,2019-09-21 15:39:36,2460,1268
"id:000793,src:000612,op:havoc,rep:8",1569073176.0,431.0,2019-09-21 15:39:36,2460,865
"id:000810,src:000754,op:havoc,rep:8",1569073176.0,431.0,2019-09-21 15:39:36,2460,1252
"id:000807,src:000548,op:havoc,rep:64",1569073176.0,431.0,2019-09-21 15:39:36,2460,1216
"id:000812,src:000754,op:havoc,rep:2",1569073176.0,431.0,2019-09-21 15:39:36,2460,1252
"id:000809,src:000673,op:havoc,rep:16,+cov",1569073176.0,431.0,2019-09-21 15:39:36,2463,1271
"id:000813,src:000809,op:flip1,pos:5",1569073177.0,432.0,2019-09-21 15:39:37,2463,1259
"id:000814,src:000811,op:flip1,pos:5",1569073178.0,433.0,2019-09-21 15:39:38,2463,1268
"id:000815,src:000811,op:flip1,pos:8",1569073178.0,433.0,2019-09-21 15:39:38,2463,1268
"id:000816,src:000614,op:havoc,rep:16",1569073180.0,435.0,2019-09-21 15:39:40,2463,1258
"id:000817,src:000718,op:havoc,rep:32,+cov",1569073181.0,436.0,2019-09-21 15:39:41,2465,1164
"id:000822,src:000817,op:flip1,pos:8",1569073181.0,436.0,2019-09-21 15:39:41,2465,1173
"id:000821,src:000817,op:flip1,pos:8",1569073181.0,436.0,2019-09-21 15:39:41,2465,1156
"id:000820,src:000736,op:havoc,rep:16",1569073181.0,436.0,2019-09-21 15:39:41,2465,1252
"id:000819,src:000718,op:havoc,rep:4",1569073181.0,436.0,2019-09-21 15:39:41,2465,1278
"id:000818,src:000718,op:havoc,rep:4,+cov",1569073181.0,436.0,2019-09-21 15:39:41,2467,1244
"id:000823,src:000753,op:havoc,rep:32,+cov",1569073182.0,437.0,2019-09-21 15:39:42,2471,1108
"id:000824,src:000502,op:havoc,rep:4",1569073182.0,437.0,2019-09-21 15:39:42,2471,1219
"id:000826,src:000825,op:flip1,pos:5",1569073183.0,438.0,2019-09-21 15:39:43,2480,1255
"id:000825,src:000711,op:havoc,rep:8,+cov",1569073183.0,438.0,2019-09-21 15:39:43,2480,1262
"id:000830,src:000790,op:havoc,rep:8",1569073184.0,439.0,2019-09-21 15:39:44,2480,1268
"id:000828,src:000790,op:havoc,rep:32",1569073184.0,439.0,2019-09-21 15:39:44,2480,1278
"id:000831,src:000790,op:havoc,rep:8",1569073184.0,439.0,2019-09-21 15:39:44,2480,1257
"id:000829,src:000790,op:havoc,rep:8,+cov",1569073184.0,439.0,2019-09-21 15:39:44,2482,1274
"id:000832,src:000790,op:havoc,rep:16",1569073184.0,439.0,2019-09-21 15:39:44,2482,1260
"id:000827,src:000748,op:havoc,rep:32",1569073184.0,439.0,2019-09-21 15:39:44,2482,1220
"id:000833,src:000828,op:flip1,pos:8",1569073185.0,440.0,2019-09-21 15:39:45,2482,1293
"id:000834,src:000828,op:flip1,pos:37",1569073186.0,441.0,2019-09-21 15:39:46,2482,1289
"id:000835,src:000829,op:havoc,rep:16",1569073193.0,448.0,2019-09-21 15:39:53,2482,1196
"id:000806,src:000804,op:flip1,pos:5",1569073193.0,448.0,2019-09-21 15:39:53,2482,1154
"id:000836,src:000835,op:havoc,rep:16",1569073194.0,449.0,2019-09-21 15:39:54,2482,1203
"id:000837,src:000479,op:havoc,rep:4,+cov",1569073195.0,450.0,2019-09-21 15:39:55,2483,1072
"id:000845,src:000828,op:havoc,rep:8",1569073196.0,451.0,2019-09-21 15:39:56,2483,1319
"id:000841,src:000828,op:havoc,rep:16",1569073196.0,451.0,2019-09-21 15:39:56,2483,1279
"id:000844,src:000828,op:havoc,rep:8,+cov",1569073196.0,451.0,2019-09-21 15:39:56,2486,1296
"id:000843,src:000828,op:havoc,rep:8",1569073196.0,451.0,2019-09-21 15:39:56,2486,1269
"id:000839,src:000828,op:havoc,rep:4",1569073196.0,451.0,2019-09-21 15:39:56,2486,1269
"id:000838,src:000603,op:havoc,rep:8",1569073196.0,451.0,2019-09-21 15:39:56,2486,1171
"id:000842,src:000828,op:havoc,rep:32",1569073196.0,451.0,2019-09-21 15:39:56,2486,1213
"id:000840,src:000828,op:havoc,rep:32,+cov",1569073196.0,451.0,2019-09-21 15:39:56,2492,1253
"id:000846,src:000844,op:flip1,pos:5",1569073203.0,458.0,2019-09-21 15:40:03,2492,1298
"id:000847,src:000831,op:flip1,pos:9",1569073205.0,460.0,2019-09-21 15:40:05,2492,1240
"id:000849,src:000841,op:flip1,pos:8,+cov",1569073207.0,462.0,2019-09-21 15:40:07,2492,1279
"id:000848,src:000841,op:flip1,pos:5",1569073207.0,462.0,2019-09-21 15:40:07,2492,1279
"id:000850,src:000681,op:havoc,rep:2,+cov",1569073209.0,464.0,2019-09-21 15:40:09,2495,1174
"id:000852,src:000716,op:havoc,rep:16",1569073210.0,465.0,2019-09-21 15:40:10,2495,1151
"id:000855,src:000803,op:havoc,rep:8",1569073210.0,465.0,2019-09-21 15:40:10,2495,1230
"id:000851,src:000558,op:havoc,rep:8,+cov",1569073210.0,465.0,2019-09-21 15:40:10,2497,1196
"id:000854,src:000803,op:havoc,rep:16",1569073210.0,465.0,2019-09-21 15:40:10,2497,1224
"id:000858,src:000803,op:havoc,rep:4,+cov",1569073210.0,465.0,2019-09-21 15:40:10,2507,1243
"id:000857,src:000803,op:havoc,rep:16",1569073210.0,465.0,2019-09-21 15:40:10,2507,1226
"id:000853,src:000803,op:havoc,rep:4,+cov",1569073210.0,465.0,2019-09-21 15:40:10,2508,1233
"id:000859,src:000853,op:flip1,pos:5",1569073213.0,468.0,2019-09-21 15:40:13,2508,1240
"id:000860,src:000858,op:flip1,pos:5",1569073216.0,471.0,2019-09-21 15:40:16,2508,1238
"id:000862,src:000830,op:flip1,pos:9",1569073220.0,475.0,2019-09-21 15:40:20,2508,1253
"id:000861,src:000830,op:flip1,pos:8,+cov",1569073220.0,475.0,2019-09-21 15:40:20,2508,1275
"id:000864,src:000609,op:havoc,rep:4,+cov",1569073224.0,479.0,2019-09-21 15:40:24,2509,1133
"id:000863,src:000609,op:havoc,rep:4",1569073224.0,479.0,2019-09-21 15:40:24,2509,1145
"id:000865,src:000864,op:flip1,pos:4,+cov",1569073224.0,479.0,2019-09-21 15:40:24,2510,1134
"id:000867,src:000866,op:flip1,pos:5",1569073225.0,480.0,2019-09-21 15:40:25,2510,1213
"id:000866,src:000534,op:havoc,rep:4",1569073225.0,480.0,2019-09-21 15:40:25,2510,1214
"id:000868,src:000866,op:flip1,pos:5",1569073225.0,480.0,2019-09-21 15:40:25,2510,1223
"id:000871,src:000763,op:havoc,rep:4",1569073226.0,481.0,2019-09-21 15:40:26,2510,1254
"id:000873,src:000773,op:havoc,rep:16,+cov",1569073226.0,481.0,2019-09-21 15:40:26,2517,1266
"id:000870,src:000697,op:havoc,rep:4",1569073226.0,481.0,2019-09-21 15:40:26,2517,1236
"id:000869,src:000697,op:havoc,rep:16",1569073226.0,481.0,2019-09-21 15:40:26,2517,1237
"id:000872,src:000773,op:havoc,rep:8,+cov",1569073227.0,482.0,2019-09-21 15:40:27,2520,1248
"id:000874,src:000872,op:flip1,pos:5",1569073228.0,483.0,2019-09-21 15:40:28,2520,1240
"id:000875,src:000807,op:havoc,rep:32",1569073231.0,486.0,2019-09-21 15:40:31,2520,1209
"id:000877,src:000570,op:havoc,rep:4",1569073233.0,488.0,2019-09-21 15:40:33,2520,1140
"id:000880,src:000774,op:havoc,rep:32",1569073233.0,488.0,2019-09-21 15:40:33,2520,1210
"id:000876,src:000567,op:havoc,rep:2",1569073233.0,488.0,2019-09-21 15:40:33,2520,1082
"id:000879,src:000576,op:havoc,rep:16",1569073233.0,488.0,2019-09-21 15:40:33,2520,1083
"id:000878,src:000576,op:havoc,rep:4",1569073233.0,488.0,2019-09-21 15:40:33,2520,1124
"id:000881,src:000836,op:havoc,rep:4",1569073237.0,492.0,2019-09-21 15:40:37,2520,1217
"id:000886,src:000885,op:flip1,pos:5",1569073240.0,495.0,2019-09-21 15:40:40,2524,1207
"id:000884,src:000735,op:havoc,rep:32",1569073240.0,495.0,2019-09-21 15:40:40,2524,1257
"id:000882,src:000697,op:havoc,rep:32",1569073240.0,495.0,2019-09-21 15:40:40,2524,1149
"id:000885,src:000735,op:havoc,rep:8,+cov",1569073240.0,495.0,2019-09-21 15:40:40,2524,1160
"id:000883,src:000735,op:havoc,rep:16",1569073240.0,495.0,2019-09-21 15:40:40,2524,1145
"id:000891,src:000812,op:havoc,rep:4",1569073241.0,496.0,2019-09-21 15:40:41,2524,1276
"id:000893,src:000815,op:havoc,rep:2,+cov",1569073241.0,496.0,2019-09-21 15:40:41,2525,1260
"id:000889,src:000737,op:havoc,rep:4",1569073241.0,496.0,2019-09-21 15:40:41,2525,1144
"id:000890,src:000812,op:havoc,rep:4",1569073241.0,496.0,2019-09-21 15:40:41,2525,1252
"id:000887,src:000508,op:havoc,rep:4",1569073241.0,496.0,2019-09-21 15:40:41,2525,1185
"id:000892,src:000812,op:havoc,rep:8",1569073241.0,496.0,2019-09-21 15:40:41,2525,1235
"id:000888,src:000737,op:havoc,rep:16",1569073241.0,496.0,2019-09-21 15:40:41,2525,1161
"id:000894,src:000834,op:havoc,rep:64",1569073243.0,498.0,2019-09-21 15:40:43,2525,1259
"id:000856,src:000803,op:havoc,rep:64",1569073244.0,499.0,2019-09-21 15:40:44,2525,1211
"id:000895,src:000529,op:havoc,rep:8,+cov",1569073245.0,500.0,2019-09-21 15:40:45,2526,1207
"id:000897,src:000881,op:havoc,rep:16,+cov",1569073245.0,500.0,2019-09-21 15:40:45,2527,1221
"id:000896,src:000881,op:havoc,rep:16",1569073245.0,500.0,2019-09-21 15:40:45,2527,1190
"id:000900,src:000881,op:havoc,rep:32,+cov",1569073246.0,501.0,2019-09-21 15:40:46,2546,1263
"id:000902,src:000881,op:havoc,rep:128,+cov",1569073246.0,501.0,2019-09-21 15:40:46,2550,1283
"id:000898,src:000881,op:havoc,rep:4,+cov",1569073246.0,501.0,2019-09-21 15:40:46,2557,1244
"id:000904,src:000881,op:havoc,rep:8",1569073246.0,501.0,2019-09-21 15:40:46,2557,1236
"id:000901,src:000881,op:havoc,rep:16",1569073246.0,501.0,2019-09-21 15:40:46,2557,1221
"id:000899,src:000881,op:havoc,rep:4",1569073246.0,501.0,2019-09-21 15:40:46,2557,1214
"id:000903,src:000881,op:havoc,rep:4",1569073246.0,501.0,2019-09-21 15:40:46,2557,1207
"id:000905,src:000900,op:flip1,pos:32",1569073248.0,503.0,2019-09-21 15:40:48,2557,1263
"id:000906,src:000710,op:havoc,rep:32,+cov",1569073254.0,509.0,2019-09-21 15:40:54,2557,1253
"id:000911,src:000907,op:flip1,pos:5",1569073256.0,511.0,2019-09-21 15:40:56,2557,1246
"id:000910,src:000907,op:flip1,pos:4",1569073256.0,511.0,2019-09-21 15:40:56,2557,1224
"id:000908,src:000907,op:flip1,pos:4",1569073256.0,511.0,2019-09-21 15:40:56,2557,1242
"id:000907,src:000737,op:havoc,rep:16",1569073256.0,511.0,2019-09-21 15:40:56,2557,1205
"id:000909,src:000907,op:flip1,pos:4",1569073256.0,511.0,2019-09-21 15:40:56,2557,1214
"id:000913,src:000736,op:havoc,rep:8",1569073257.0,512.0,2019-09-21 15:40:57,2557,1257
"id:000916,src:000830,op:havoc,rep:16",1569073257.0,512.0,2019-09-21 15:40:57,2557,1250
"id:000915,src:000815,op:havoc,rep:16",1569073257.0,512.0,2019-09-21 15:40:57,2557,1261
"id:000912,src:000736,op:havoc,rep:8",1569073257.0,512.0,2019-09-21 15:40:57,2557,1294
"id:000914,src:000736,op:havoc,rep:2",1569073257.0,512.0,2019-09-21 15:40:57,2557,1256
"id:000917,src:000898,op:havoc,rep:8",1569073262.0,517.0,2019-09-21 15:41:02,2557,1212
"id:000919,src:000659,op:havoc,rep:4",1569073264.0,519.0,2019-09-21 15:41:04,2557,1120
"id:000918,src:000564,op:havoc,rep:32",1569073266.0,521.0,2019-09-21 15:41:06,2557,1154
"id:000920,src:000755,op:havoc,rep:32,+cov",1569073267.0,522.0,2019-09-21 15:41:07,2562,1188
"id:000922,src:000902,op:havoc,rep:8",1569073268.0,523.0,2019-09-21 15:41:08,2562,1276
"id:000921,src:000902,op:havoc,rep:8",1569073268.0,523.0,2019-09-21 15:41:08,2562,1257
"id:000923,src:000576,op:havoc,rep:16",1569073280.0,535.0,2019-09-21 15:41:20,2562,1148
"id:000925,src:000735,op:havoc,rep:16",1569073280.0,535.0,2019-09-21 15:41:20,2562,1151
"id:000928,src:000754,op:havoc,rep:8",1569073280.0,535.0,2019-09-21 15:41:20,2562,1239
"id:000927,src:000735,op:havoc,rep:4,+cov",1569073280.0,535.0,2019-09-21 15:41:20,2564,1163
"id:000924,src:000721,op:havoc,rep:2",1569073280.0,535.0,2019-09-21 15:41:20,2564,1174
"id:000929,src:000754,op:havoc,rep:16",1569073281.0,536.0,2019-09-21 15:41:21,2564,1289
"id:000926,src:000735,op:havoc,rep:2,+cov",1569073281.0,536.0,2019-09-21 15:41:21,2573,1166
"id:000931,src:000754,op:havoc,rep:16,+cov",1569073281.0,536.0,2019-09-21 15:41:21,2574,1290
"id:000933,src:000926,op:flip1,pos:5",1569073281.0,536.0,2019-09-21 15:41:21,2574,1214
"id:000932,src:000754,op:havoc,rep:64,+cov",1569073281.0,536.0,2019-09-21 15:41:21,2578,1229
"id:000930,src:000754,op:havoc,rep:4",1569073281.0,536.0,2019-09-21 15:41:21,2578,1269
"id:000934,src:000929,op:flip1,pos:8",1569073282.0,537.0,2019-09-21 15:41:22,2578,1289
"id:000935,src:000929,op:flip1,pos:8",1569073282.0,537.0,2019-09-21 15:41:22,2578,1289
"id:000936,src:000931,op:flip1,pos:9",1569073283.0,538.0,2019-09-21 15:41:23,2578,1276
"id:000937,src:000516,op:havoc,rep:16",1569073288.0,543.0,2019-09-21 15:41:28,2578,1216
"id:000938,src:000677,op:havoc,rep:16,+cov",1569073288.0,543.0,2019-09-21 15:41:28,2581,1254
"id:000939,src:000677,op:havoc,rep:8",1569073289.0,544.0,2019-09-21 15:41:29,2581,1216
"id:000940,src:000938,op:flip1,pos:6",1569073290.0,545.0,2019-09-21 15:41:30,2581,1252
"id:000941,src:000755,op:havoc,rep:16",1569073294.0,549.0,2019-09-21 15:41:34,2581,1254
"id:000942,src:000935,op:havoc,rep:8",1569073298.0,553.0,2019-09-21 15:41:38,2581,1296
"id:000945,src:000711,op:havoc,rep:8,+cov",1569073299.0,554.0,2019-09-21 15:41:39,2582,1246
"id:000946,src:000945,op:flip1,pos:4",1569073300.0,555.0,2019-09-21 15:41:40,2582,1260
"id:000947,src:000945,op:flip1,pos:5",1569073300.0,555.0,2019-09-21 15:41:40,2582,1228
"id:000949,src:000862,op:havoc,rep:8",1569073302.0,557.0,2019-09-21 15:41:42,2582,1263
"id:000950,src:000862,op:havoc,rep:16",1569073302.0,557.0,2019-09-21 15:41:42,2582,1204
"id:000948,src:000815,op:havoc,rep:32",1569073302.0,557.0,2019-09-21 15:41:42,2582,1264
"id:000951,src:000949,op:flip1,pos:34",1569073304.0,559.0,2019-09-21 15:41:44,2582,1271
"id:000952,src:000942,op:flip1,pos:9",1569073305.0,560.0,2019-09-21 15:41:45,2582,1276
"id:000944,src:000594,op:havoc,rep:8",1569073306.0,561.0,2019-09-21 15:41:46,2582,938
"id:000956,src:000849,op:havoc,rep:16",1569073307.0,562.0,2019-09-21 15:41:47,2582,1271
"id:000953,src:000834,op:havoc,rep:32",1569073307.0,562.0,2019-09-21 15:41:47,2582,1305
