,filename,m_timestamp,total_coverage,current_coverage,total_coverage_own_finds,running_s
1857,id_2_0_001105_cov,2019-10-30 17:57:00.068124416,4762,585,3388,13564.0
1858,id_2_0_001106_cov,2019-10-30 17:57:00.068124416,4766,585,3392,13564.0
1859,id_2_0_001107_cov,2019-10-30 17:57:00.068124416,4768,587,3394,13564.0
1860,id_2_0_001108_cov,2019-10-30 17:57:18.967945216,4769,641,3395,13582.0
1861,id_2_10_001052_cov,2019-10-30 17:29:32.123703808,4770,509,3396,11916.0
1862,id_2_10_001053,2019-10-30 17:29:32.139703552,4770,534,3396,11916.0
1863,id_2_10_001117_cov,2019-10-30 18:01:50.569373184,4772,648,3398,13854.0
1864,id_2_11_000899,2019-10-30 16:49:29.474382080,4772,577,3398,9513.0
1865,id_2_11_000900_cov,2019-10-30 16:49:29.498382080,4773,646,3399,9513.0
1866,id_2_11_000952,2019-10-30 17:12:21.073460224,4773,543,3399,10885.0
1867,id_2_11_000953_cov,2019-10-30 17:12:21.073460224,4773,526,3399,10885.0
1868,id_2_11_000954,2019-10-30 17:12:21.197459200,4773,542,3399,10885.0
1869,id_2_11_000955_cov,2019-10-30 17:12:21.233458944,4774,551,3400,10885.0
1870,id_2_11_000979,2019-10-30 17:15:51.459478016,4774,546,3400,11095.0
1871,id_2_11_001027_cov,2019-10-30 17:26:11.821597696,4774,546,3400,11715.0
1872,id_2_11_001089,2019-10-30 17:44:53.687002112,4774,552,3400,12837.0
1873,id_2_11_001090_cov,2019-10-30 17:44:53.687002112,4774,585,3400,12837.0
1874,id_2_12_001096,2019-10-30 17:51:03.775507456,4774,545,3400,13207.0
1875,id_2_1_000981,2019-10-30 17:17:49.806355456,4774,1780,3400,11213.0
1876,id_2_1_000982,2019-10-30 17:17:49.806355456,4774,1775,3400,11213.0
1877,id_2_1_001013_cov,2019-10-30 17:23:10.943309568,4777,607,3403,11534.0
1878,id_2_1_001014_cov,2019-10-30 17:23:10.947309568,4777,557,3403,11534.0
1879,id_2_1_001015_cov,2019-10-30 17:23:10.947309568,4778,556,3404,11534.0
1880,id_2_1_001016_cov,2019-10-30 17:23:10.947309568,4782,555,3408,11534.0
1881,id_2_1_001017_cov,2019-10-30 17:23:10.947309568,4783,607,3409,11534.0
1882,id_2_1_001018_cov,2019-10-30 17:23:10.947309568,4783,554,3409,11534.0
1883,id_2_1_001072,2019-10-30 17:37:14.867332864,4783,506,3409,12378.0
1884,id_2_1_001073,2019-10-30 17:37:14.867332864,4783,507,3409,12378.0
1885,id_2_1_001097,2019-10-30 17:53:02.310380544,4783,1689,3409,13326.0
1886,id_2_1_001114,2019-10-30 18:00:59.221859328,4783,1696,3409,13803.0
1887,id_2_2_000936,2019-10-30 17:08:54.387408128,4783,1311,3409,10678.0
1888,id_2_2_000939,2019-10-30 17:09:06.503293952,4783,835,3409,10690.0
1889,id_2_2_000960,2019-10-30 17:12:50.585182464,4783,1026,3409,10914.0
1890,id_2_2_000985,2019-10-30 17:19:34.893357568,4783,1364,3409,11318.0
1891,id_2_2_001001,2019-10-30 17:22:34.431655424,4783,560,3409,11498.0
1892,id_2_2_001002_cov,2019-10-30 17:22:34.471654912,4783,561,3409,11498.0
1893,id_2_2_001003,2019-10-30 17:22:34.471654912,4783,561,3409,11498.0
1894,id_2_2_001024,2019-10-30 17:24:40.354462976,4783,553,3409,11624.0
1895,id_2_2_001032,2019-10-30 17:27:11.705031168,4783,804,3409,11775.0
1896,id_2_2_001060,2019-10-30 17:33:07.177671680,4783,1758,3409,12131.0
1897,id_2_2_001061,2019-10-30 17:33:07.189671680,4783,1765,3409,12131.0
1898,id_2_2_001062,2019-10-30 17:33:07.193671680,4783,1751,3409,12131.0
1899,id_2_2_001063,2019-10-30 17:33:38.877372160,4783,554,3409,12162.0
1900,id_2_2_001092,2019-10-30 17:47:05.017762816,4783,828,3409,12968.0
1901,id_2_2_001098,2019-10-30 17:53:20.362209024,4783,716,3409,13344.0
1902,id_2_2_001118,2019-10-30 18:02:07.157216256,4783,979,3409,13871.0
1903,id_2_3_000881,2019-10-30 16:27:27.594841600,4783,1380,3409,8191.0
1904,id_2_3_000891_cov,2019-10-30 16:39:42.143912192,4783,742,3409,8926.0
1905,id_2_3_000910,2019-10-30 17:03:28.166481920,4783,894,3409,10352.0
1906,id_2_3_000911_cov,2019-10-30 17:03:28.166481920,4783,902,3409,10352.0
1907,id_2_3_000912,2019-10-30 17:03:28.166481920,4783,902,3409,10352.0
1908,id_2_3_000913,2019-10-30 17:03:28.166481920,4783,894,3409,10352.0
1909,id_2_3_000914,2019-10-30 17:03:28.166481920,4783,894,3409,10352.0
1910,id_2_3_000915,2019-10-30 17:03:28.166481920,4784,924,3410,10352.0
1911,id_2_3_000916,2019-10-30 17:03:28.174481920,4784,865,3410,10352.0
1912,id_2_3_000931,2019-10-30 17:06:30.060768000,4784,1651,3410,10534.0
1913,id_2_3_000933,2019-10-30 17:07:03.092456704,4784,908,3410,10567.0
1914,id_2_3_000964,2019-10-30 17:14:37.352176128,4784,927,3410,11021.0
1915,id_2_3_000965_cov,2019-10-30 17:15:14.079830272,4787,499,3413,11058.0
1916,id_2_3_000983,2019-10-30 17:18:38.953888512,4787,898,3413,11262.0
1917,id_2_3_000993,2019-10-30 17:20:35.420783360,4787,528,3413,11379.0
1918,id_2_3_001019_cov,2019-10-30 17:23:11.291306240,4788,472,3414,11535.0
1919,id_2_3_001021,2019-10-30 17:23:41.227022592,4788,721,3414,11565.0
1920,id_2_3_001054,2019-10-30 17:30:51.398954496,4788,832,3414,11995.0
1921,id_2_3_001059,2019-10-30 17:32:38.225945344,4788,550,3414,12102.0
1922,id_2_3_001074,2019-10-30 17:37:23.839248128,4788,832,3414,12387.0
1923,id_2_3_001086,2019-10-30 17:43:37.091725056,4788,1670,3414,12761.0
1924,id_2_4_000894,2019-10-30 16:40:46.831302400,4788,905,3414,8990.0
1925,id_2_4_000919,2019-10-30 17:03:34.258424576,4788,937,3414,10358.0
1926,id_2_4_000920,2019-10-30 17:03:34.258424576,4788,945,3414,10358.0
1927,id_2_4_000921,2019-10-30 17:03:34.258424576,4788,949,3414,10358.0
1928,id_2_4_000922,2019-10-30 17:03:34.258424576,4788,941,3414,10358.0
1929,id_2_4_000923,2019-10-30 17:03:34.258424576,4788,935,3414,10358.0
1930,id_2_4_000924,2019-10-30 17:03:34.262424576,4788,965,3414,10358.0
1931,id_2_4_000977_cov,2019-10-30 17:15:49.983491840,4788,546,3414,11093.0
1932,id_2_4_000978,2019-10-30 17:15:49.991491840,4788,522,3414,11093.0
1933,id_2_4_001029,2019-10-30 17:26:23.557486592,4788,897,3414,11727.0
1934,id_2_4_001078,2019-10-30 17:40:30.573485312,4788,889,3414,12574.0
1935,id_2_4_001082,2019-10-30 17:41:19.557022976,4788,934,3414,12623.0
1936,id_2_5_000889,2019-10-30 16:37:17.597275392,4788,742,3414,8781.0
1937,id_2_5_000917,2019-10-30 17:03:28.410479616,4788,834,3414,10352.0
1938,id_2_5_000932,2019-10-30 17:07:00.392482304,4788,726,3414,10564.0
1939,id_2_5_000937,2019-10-30 17:08:55.067401728,4788,1325,3414,10679.0
1940,id_2_5_000938,2019-10-30 17:08:55.071401472,4788,1325,3414,10679.0
1941,id_2_5_000941,2019-10-30 17:11:16.626067712,4788,796,3414,10820.0
1942,id_2_5_001026_cov,2019-10-30 17:25:51.809786880,4790,600,3416,11695.0
1943,id_2_5_001064,2019-10-30 17:34:49.884701696,4790,797,3416,12233.0
1944,id_2_5_001080,2019-10-30 17:40:37.185423104,4790,1356,3416,12581.0
1945,id_2_5_001084,2019-10-30 17:41:50.508730880,4790,785,3416,12654.0
1946,id_2_5_001093,2019-10-30 17:48:19.593059328,4790,1728,3416,13043.0
1947,id_2_5_001110,2019-10-30 17:57:53.459618560,4792,1335,3418,13617.0
1948,id_2_6_000897,2019-10-30 16:41:32.778869248,4792,881,3418,9036.0
1949,id_2_6_000902,2019-10-30 16:52:14.904824576,4792,984,3418,9678.0
1950,id_2_6_000904,2019-10-30 16:57:00.822131200,4792,891,3418,9964.0
1951,id_2_6_000905,2019-10-30 16:59:21.800803072,4792,810,3418,10105.0
1952,id_2_6_000909,2019-10-30 17:03:08.354668544,4792,1407,3418,10332.0
1953,id_2_6_000918,2019-10-30 17:03:28.722476800,4792,855,3418,10352.0
1954,id_2_6_000951,2019-10-30 17:12:20.121469440,4792,550,3418,10884.0
1955,id_2_6_000967,2019-10-30 17:15:34.723635712,4792,641,3418,11078.0
1956,id_2_6_000997_cov,2019-10-30 17:21:38.108188928,4792,821,3418,11442.0
1957,id_2_6_001075,2019-10-30 17:37:33.963152640,4792,649,3418,12397.0
1958,id_2_6_001099,2019-10-30 17:53:42.282000896,4792,1365,3418,13366.0
1959,id_2_6_001111,2019-10-30 17:57:53.579617280,4792,792,3418,13617.0
1960,id_2_6_001115_cov,2019-10-30 18:01:49.917379328,4792,865,3418,13853.0
1961,id_2_6_001116,2019-10-30 18:01:49.961379072,4792,945,3418,13853.0
1962,id_2_7_000879,2019-10-30 16:25:13.504107520,4792,811,3418,8057.0
1963,id_2_7_000906_cov,2019-10-30 17:01:06.519816448,4792,1373,3418,10210.0
1964,id_2_7_000907_cov,2019-10-30 17:01:06.535816448,4792,890,3418,10210.0
1965,id_2_7_000930,2019-10-30 17:03:59.130190080,4792,926,3418,10383.0
1966,id_2_7_000934,2019-10-30 17:07:55.055966976,4792,887,3418,10619.0
1967,id_2_7_000958,2019-10-30 17:12:32.781350144,4792,1507,3418,10896.0
1968,id_2_7_000994_cov,2019-10-30 17:20:36.088776960,4792,602,3418,11380.0
1969,id_2_7_000996,2019-10-30 17:21:32.292244224,4792,771,3418,11436.0
1970,id_2_7_000998,2019-10-30 17:21:38.200188160,4792,752,3418,11442.0
1971,id_2_7_001030,2019-10-30 17:26:24.225480192,4793,874,3419,11728.0
1972,id_2_7_001044,2019-10-30 17:29:28.675736064,4793,1763,3419,11912.0
1973,id_2_7_001056,2019-10-30 17:31:57.130333440,4793,828,3419,12061.0
1974,id_2_7_001057,2019-10-30 17:31:57.130333440,4793,827,3419,12061.0
1975,id_2_7_001058,2019-10-30 17:31:57.130333440,4793,828,3419,12061.0
1976,id_2_7_001065_cov,2019-10-30 17:36:30.323753472,4793,865,3419,12334.0
1977,id_2_7_001066,2019-10-30 17:36:30.323753472,4793,935,3419,12334.0
1978,id_2_7_001067,2019-10-30 17:36:30.323753472,4793,917,3419,12334.0
1979,id_2_7_001068_cov,2019-10-30 17:36:30.323753472,4794,939,3420,12334.0
1980,id_2_7_001069,2019-10-30 17:36:30.327753216,4794,923,3420,12334.0
1981,id_2_7_001079,2019-10-30 17:40:31.105480448,4794,1333,3420,12575.0
1982,id_2_7_001083,2019-10-30 17:41:35.160875776,4794,962,3420,12639.0
1983,id_2_7_001087,2019-10-30 17:43:41.151686912,4794,551,3420,12765.0
1984,id_2_7_001095_cov,2019-10-30 17:49:49.904207104,4794,865,3420,13133.0
1985,id_2_7_001100_cov,2019-10-30 17:54:10.665731328,4794,881,3420,13394.0
1986,id_2_7_001102,2019-10-30 17:55:52.784762368,4794,524,3420,13496.0
1987,id_2_7_001112,2019-10-30 17:59:01.326975488,4794,893,3420,13685.0
1988,id_2_7_001113,2019-10-30 17:59:10.374889728,4794,610,3420,13694.0
1989,id_2_8_000888,2019-10-30 16:34:12.507021056,4794,900,3420,8596.0
1990,id_2_8_000893,2019-10-30 16:40:27.203487744,4794,797,3420,8971.0
1991,id_2_8_000898_cov,2019-10-30 16:49:28.030395648,4795,526,3421,9511.0
1992,id_2_8_000935,2019-10-30 17:08:46.107485952,4795,892,3421,10670.0
1993,id_2_8_000940,2019-10-30 17:10:56.230259968,4795,863,3421,10800.0
1994,id_2_8_000961,2019-10-30 17:13:34.432769024,4795,929,3421,10958.0
1995,id_2_8_000962,2019-10-30 17:13:34.436769024,4795,1062,3421,10958.0
1996,id_2_8_000980,2019-10-30 17:16:46.374958592,4795,826,3421,11150.0
1997,id_2_8_000984,2019-10-30 17:18:39.913879296,4795,855,3421,11263.0
1998,id_2_8_000986,2019-10-30 17:19:53.789178112,4795,858,3421,11337.0
1999,id_2_8_000987,2019-10-30 17:19:53.793178112,4795,858,3421,11337.0
2000,id_2_8_000988_cov,2019-10-30 17:19:53.793178112,4795,909,3421,11337.0
2001,id_2_8_000989,2019-10-30 17:19:53.909177088,4795,928,3421,11337.0
2002,id_2_8_000990,2019-10-30 17:19:56.717150464,4795,746,3421,11340.0
2003,id_2_8_000991,2019-10-30 17:19:56.717150464,4795,745,3421,11340.0
2004,id_2_8_000992,2019-10-30 17:19:56.725150464,4795,722,3421,11340.0
2005,id_2_8_001020_cov,2019-10-30 17:23:36.339068928,4795,785,3421,11560.0
2006,id_2_8_001038,2019-10-30 17:28:58.476021504,4795,651,3421,11882.0
2007,id_2_8_001039,2019-10-30 17:28:58.480021760,4795,650,3421,11882.0
2008,id_2_8_001040,2019-10-30 17:28:58.480021760,4795,649,3421,11882.0
2009,id_2_8_001045,2019-10-30 17:29:28.863734528,4795,1706,3421,11912.0
2010,id_2_8_001081,2019-10-30 17:40:55.873246720,4795,799,3421,12599.0
2011,id_2_8_001119,2019-10-30 18:02:24.089056000,4795,523,3421,13888.0
2012,id_2_9_000883,2019-10-30 16:32:09.304183296,4795,1471,3421,8473.0
2013,id_2_9_000884,2019-10-30 16:32:09.360182784,4795,1456,3421,8473.0
2014,id_2_9_000885,2019-10-30 16:32:25.084034560,4795,1515,3421,8489.0
2015,id_2_9_000886,2019-10-30 16:32:25.088034304,4795,1514,3421,8489.0
2016,id_2_9_000887,2019-10-30 16:32:25.092034304,4795,1517,3421,8489.0
2017,id_2_9_000895,2019-10-30 16:41:10.835076096,4795,914,3421,9014.0
2018,id_2_9_000896_cov,2019-10-30 16:41:10.859076096,4797,904,3423,9014.0
2019,id_2_9_000901,2019-10-30 16:51:36.621184768,4797,1380,3423,9640.0
2020,id_2_9_000948,2019-10-30 17:11:53.693718528,4797,1691,3423,10857.0
2021,id_2_9_000949,2019-10-30 17:11:56.745689600,4797,1686,3423,10860.0
2022,id_2_9_000950,2019-10-30 17:11:56.745689600,4797,1404,3423,10860.0
2023,id_2_9_000959,2019-10-30 17:12:36.113318656,4797,1330,3423,10900.0
2024,id_2_9_000968_cov,2019-10-30 17:15:35.187631360,4797,645,3423,11079.0
2025,id_2_9_000969_cov,2019-10-30 17:15:35.187631360,4798,644,3424,11079.0
2026,id_2_9_000970_cov,2019-10-30 17:15:35.191631360,4799,646,3425,11079.0
2027,id_2_9_000971_cov,2019-10-30 17:15:35.263630592,4800,647,3426,11079.0
2028,id_2_9_000972_cov,2019-10-30 17:15:35.263630592,4802,644,3428,11079.0
2029,id_2_9_000973_cov,2019-10-30 17:15:35.263630592,4802,645,3428,11079.0
2030,id_2_9_000974_cov,2019-10-30 17:15:35.267630592,4802,644,3428,11079.0
2031,id_2_9_000975,2019-10-30 17:15:35.279630336,4802,648,3428,11079.0
2032,id_2_9_000976,2019-10-30 17:15:35.295630336,4802,648,3428,11079.0
2033,id_2_9_001028_cov,2019-10-30 17:26:18.629532928,4802,883,3428,11722.0
2034,id_2_9_001031,2019-10-30 17:26:46.113273088,4802,1369,3428,11750.0
2035,id_2_9_001036_cov,2019-10-30 17:28:55.684047872,4805,793,3431,11879.0
2036,id_2_9_001037_cov,2019-10-30 17:28:55.736047616,4806,764,3432,11879.0
2037,id_2_9_001041_cov,2019-10-30 17:28:58.760018944,4806,799,3432,11882.0
2038,id_2_9_001042_cov,2019-10-30 17:28:58.764018944,4807,796,3433,11882.0
2039,id_2_9_001043_cov,2019-10-30 17:28:58.768018944,4808,784,3434,11882.0
2040,id_2_9_001055_cov,2019-10-30 17:31:48.778412288,4808,876,3434,12052.0
2041,id_2_9_001070_cov,2019-10-30 17:36:30.595750912,4808,992,3434,12334.0
2042,id_2_9_001071,2019-10-30 17:36:30.599750656,4808,880,3434,12334.0
2043,id_2_9_001091,2019-10-30 17:46:01.730360320,4808,987,3434,12905.0
2044,id_2_9_001109,2019-10-30 17:57:48.031669760,4808,1342,3434,13611.0
2045,id_3_001146_cov,2019-10-30 18:52:51.728509440,4809,484,3435,16915.0
2046,id_3_001147_cov,2019-10-30 18:52:54.676481536,4810,497,3436,16918.0
2047,id_3_001149,2019-10-30 18:53:12.424314368,4810,1706,3436,16936.0
2048,id_3_001164,2019-10-30 18:56:21.074535424,4810,554,3436,17125.0
2049,id_3_001170_cov,2019-10-30 18:58:00.857594368,4811,615,3437,17224.0
2050,id_3_001188_cov,2019-10-30 19:04:18.046031104,4812,719,3438,17602.0
2051,id_3_001259_cov,2019-10-30 19:39:34.262058752,4812,1423,3438,19718.0
2052,id_3_0_001131,2019-10-30 18:43:32.561780480,4812,1509,3438,16356.0
2053,id_3_0_001134,2019-10-30 18:45:51.808468224,4812,1693,3438,16495.0
2054,id_3_0_001135,2019-10-30 18:45:51.868467456,4812,1703,3438,16495.0
2055,id_3_0_001136,2019-10-30 18:45:59.508395520,4812,798,3438,16503.0
2056,id_3_0_001142,2019-10-30 18:51:00.157561344,4812,934,3438,16804.0
2057,id_3_0_001223,2019-10-30 19:21:16.888414208,4812,813,3438,18620.0
2058,id_3_0_001227,2019-10-30 19:24:59.726311680,4812,1697,3438,18843.0
2059,id_3_10_001174,2019-10-30 19:01:15.087759616,4812,549,3438,17419.0
2060,id_3_10_001175,2019-10-30 19:01:15.087759616,4812,523,3438,17419.0
2061,id_3_10_001187,2019-10-30 19:03:22.290557696,4812,544,3438,17546.0
2062,id_3_10_001237,2019-10-30 19:30:15.027336960,4812,551,3438,19158.0
2063,id_3_10_001274,2019-10-30 19:43:05.432065792,4812,554,3438,19929.0
2064,id_3_11_001177_cov,2019-10-30 19:02:03.675300352,4812,544,3438,17467.0
2065,id_3_11_001178,2019-10-30 19:02:06.667272192,4812,544,3438,17470.0
2066,id_3_12_001139_cov,2019-10-30 18:48:53.006759936,4813,553,3439,16676.0
2067,id_3_12_001162_cov,2019-10-30 18:56:20.318542592,4813,548,3439,17124.0
2068,id_3_12_001163_cov,2019-10-30 18:56:20.414541824,4814,558,3440,17124.0
2069,id_3_12_001165_cov,2019-10-30 18:56:36.598388992,4815,544,3441,17140.0
2070,id_3_12_001182_cov,2019-10-30 19:02:45.770902528,4815,560,3441,17509.0
2071,id_3_12_001183_cov,2019-10-30 19:02:45.770902528,4815,560,3441,17509.0
2072,id_3_12_001184_cov,2019-10-30 19:02:45.774902528,4816,559,3442,17509.0
2073,id_3_12_001185,2019-10-30 19:02:45.870901504,4816,606,3442,17509.0
